Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
roller_wheel_31_11_link,-8.32667268468867E-17,0,5.55111512312578E-17,0,0,0,0.006333450789637,4.41596689582045E-07,-1.65436122510606E-22,4.7685993562402E-22,3.79745792533147E-07,-1.49191021940248E-24,3.79745792533147E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_31_11_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_31_11_link.STL,,omni_wheel127-2/omni_wheel127_1-1/wheel127_roller-11,Coordinate System31_11,Axis31_11,roller_wheel_31_11_link_joint,continuous,0.0480000000000001,-0.0115848082806363,0.0532545041954533,-1.5707963267949,0.214199499108389,-1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_1_link,-8.32667268468867E-17,0,-2.77555756156289E-17,0,0,0,0.00633345078963703,4.41596689582046E-07,-2.11758236813575E-22,1.13852865999944E-23,3.79745792533149E-07,4.63523335658564E-23,3.79745792533149E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_1_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_1_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-1,Coordinate System32_1,Axis32_1,roller_wheel_32_1_link_joint,continuous,0.025,0.0385373195746635,-0.038537319574646,1.5707963267949,-0.785398163397335,1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_2_link,-1.11022302462516E-16,0,0,0,0,0,0.006333450789637,4.41596689582044E-07,3.14328632770151E-21,2.80933236293194E-22,3.79745792533146E-07,-2.48528836048845E-24,3.79745792533147E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_2_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_2_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-2,Coordinate System32_2,Axis32_2,roller_wheel_32_2_link_joint,continuous,0.025,0.0532545041954278,-0.011584808280618,1.5707963267949,-1.35659682768633,1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_3_link,-1.11022302462516E-16,2.77555756156289E-17,2.77555756156289E-17,0,0,0,0.00633345078963701,4.41596689582045E-07,2.64697796016969E-21,2.28766746268143E-22,3.79745792533148E-07,-4.52313851597012E-23,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_3_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_3_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-3,Coordinate System32_3,Axis32_3,roller_wheel_32_3_link_joint,continuous,0.025,0.0510637600124901,0.0190457977881702,-1.5707963267949,-1.2137971616144,-1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_4_link,-1.66533453693773E-16,0,-2.77555756156289E-17,0,0,0,0.00633345078963702,4.41596689582046E-07,2.50139417236036E-21,1.82368278918149E-23,3.79745792533149E-07,-1.75885710344308E-24,3.79745792533149E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_4_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_4_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-4,Coordinate System32_4,Axis32_4,roller_wheel_32_4_link_joint,continuous,0.025,0.0326606328248742,0.0436294976303991,-1.5707963267949,-0.642598497325344,-1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_5_link,-5.55111512312578E-17,5.55111512312578E-17,0,0,0,0,0.00633345078963701,4.41596689582045E-07,-2.60768688107342E-22,3.73885636873969E-22,3.79745792533148E-07,-2.31610571514848E-23,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_5_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_5_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-5,Coordinate System32_5,Axis32_5,roller_wheel_32_5_link_joint,continuous,0.0250000000000001,0.0038879854843652,0.0543611402462835,-0.0712185297387082,-0.0713998330362548,-1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_6_link,-1.11022302462516E-16,0,0,0,0,0,0.00633345078963701,4.41596689582045E-07,1.41613320869078E-21,3.69149294864018E-22,3.79745792533147E-07,5.05463825914573E-23,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_6_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_6_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-6,Coordinate System32_6,Axis32_6,roller_wheel_32_6_link_joint,continuous,0.025,-0.0261190697762367,0.0478335049314435,-1.5707963267949,0.499798831252774,-1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_7_link,-1.38777878078145E-16,0,-1.11022302462516E-16,0,0,0,0.00633345078963701,4.41596689582045E-07,1.13820052287297E-21,-9.81902961085059E-23,3.79745792533148E-07,3.2559172380416E-23,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_7_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_7_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-7,Coordinate System32_7,Axis32_7,roller_wheel_32_7_link_joint,continuous,0.025,-0.0478335049314115,0.0261190697762736,-1.5707963267949,1.07099749554183,-1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_8_link,-5.55111512312578E-17,1.11022302462516E-16,0,0,0,0,0.00633345078963701,4.41596689582046E-07,8.10637000301967E-22,3.20851552600661E-22,3.79745792533148E-07,4.497625359974E-24,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_8_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_8_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-8,Coordinate System32_8,Axis32_8,roller_wheel_32_8_link_joint,continuous,0.025,-0.0543611402462583,-0.00388798548432695,1.5707963267949,1.4993964937589,1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_9_link,-1.11022302462516E-16,0,-2.77555756156289E-17,0,0,0,0.00633345078963701,4.41596689582045E-07,8.33798057453452E-22,1.00305976346049E-22,3.79745792533148E-07,-1.03498817834983E-23,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_9_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_9_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-9,Coordinate System32_9,Axis32_9,roller_wheel_32_9_link_joint,continuous,0.025,-0.0436294976303803,-0.0326606328248384,1.5707963267949,0.928197829469842,1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_10_link,-1.11022302462516E-16,2.77555756156289E-17,5.55111512312578E-17,0,0,0,0.006333450789637,4.41596689582045E-07,7.54388718648361E-22,-1.18113535025615E-22,3.79745792533147E-07,-2.06412601273469E-25,3.79745792533147E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_10_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_10_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-10,Coordinate System32_10,Axis32_10,roller_wheel_32_10_link_joint,continuous,0.025,-0.0190457977881556,-0.0510637600124597,1.5707963267949,0.356999165180781,1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_32_11_link,-1.38777878078145E-16,-5.55111512312578E-17,5.55111512312578E-17,0,0,0,0.00633345078963701,4.41596689582045E-07,-1.98523347012727E-23,1.40427926934204E-22,3.79745792533148E-07,5.04166497502418E-23,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_11_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_32_11_link.STL,,omni_wheel127-2/omni_wheel127_2-1/wheel127_roller-11,Coordinate System32_11,Axis32_11,roller_wheel_32_11_link_joint,continuous,0.025,0.0115848082806323,-0.0532545041954043,1.5707963267949,-0.214199499108276,1.5707963267949,rear_left_wheel_link,-1,0,0,,,,,,,,,,,,
rear_right_wheel_link,0.0348043452069793,-2.3040597207924E-14,8.88178419700125E-16,0,0,0,0.773065436297434,0.00126715558712362,-8.13151629364129E-20,5.52221499445015E-20,0.000640313361347126,1.1989024468324E-19,0.000640313361347126,0,0,0,0,0,0,package://x_omni4wd_description/meshes/rear_right_wheel_link.STL,1,0.949019607843137,0.898039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/rear_right_wheel_link.STL,,omni_wheel127-3/omni_wheel127_1-1/whell127-1;omni_wheel127-3/omni_wheel127_2-1/whell127-1;omni_wheel127-3/wheel127_flange-1,Coordinate System4,Axis4,rear_right_wheel_link_joint,continuous,-0.146776208377243,-0.14676575895618,-0.0305000000000001,0,0,-2.35619449019236,base_link,-1,0,0,,,,,,,,,,,,
roller_wheel_41_1_link,-1.11022302462516E-16,2.77555756156289E-17,0,0,0,0,0.00633345078963699,4.41596689582044E-07,-3.57342024622908E-22,6.99288875670265E-23,3.79745792533146E-07,3.17015971576656E-23,3.79745792533146E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_1_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_1_link.STL,,omni_wheel127-3/omni_wheel127_1-1/wheel127_roller-1,Coordinate System41_1,Axis41_1,roller_wheel_41_1_link_joint,continuous,0.048,-0.0385373195746922,-0.0385373195746655,1.5707963267949,0.785398163397459,1.5707963267949,rear_right_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_41_2_link,-8.32667268468867E-17,-5.55111512312578E-17,6.93889390390723E-18,0,0,0,0.00633345078963701,4.41596689582045E-07,2.63374307036884E-21,-1.28133789150538E-23,3.79745792533148E-07,-2.26502582045053E-23,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_2_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_2_link.STL,,omni_wheel127-3/omni_wheel127_1-1/wheel127_roller-2,Coordinate System41_2,Axis41_2,roller_wheel_41_2_link_joint,continuous,0.048,-0.0115848082806628,-0.0532545041954272,1.5707963267949,0.214199499108464,1.5707963267949,rear_right_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_41_3_link,-8.32667268468867E-17,5.55111512312578E-17,-6.93889390390723E-18,0,0,0,0.00633345078963701,4.41596689582045E-07,2.62050818056799E-21,-9.24382531648957E-23,3.79745792533147E-07,3.27877889175105E-23,3.79745792533147E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_3_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_3_link.STL,,omni_wheel127-3/omni_wheel127_1-1/wheel127_roller-3,Coordinate System41_3,Axis41_3,roller_wheel_41_3_link_joint,continuous,0.048,0.0190457977881253,-0.0510637600124862,1.5707963267949,-0.356999165180596,1.5707963267949,rear_right_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_41_4_link,-1.66533453693773E-16,-2.77555756156289E-17,-6.93889390390723E-18,0,0,0,0.00633345078963701,4.41596689582045E-07,1.95876369052557E-21,-6.55230102095735E-24,3.79745792533148E-07,3.83020579150949E-23,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_4_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_4_link.STL,,omni_wheel127-3/omni_wheel127_1-1/wheel127_roller-4,Coordinate System41_4,Axis41_4,roller_wheel_41_4_link_joint,continuous,0.048,0.0436294976303522,-0.0326606328248678,1.5707963267949,-0.928197829469655,1.5707963267949,rear_right_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_41_5_link,-5.55111512312578E-17,3.46944695195361E-18,6.93889390390723E-18,0,0,0,0.006333450789637,4.41596689582044E-07,1.93560263337408E-21,1.19982237969267E-23,3.79745792533147E-07,7.24149648733789E-23,3.79745792533147E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_5_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_5_link.STL,,omni_wheel127-3/omni_wheel127_1-1/wheel127_roller-5,Coordinate System41_5,Axis41_5,roller_wheel_41_5_link_joint,continuous,0.048,0.0543611402462337,-0.0038879854843577,1.5707963267949,-1.49939649375871,1.5707963267949,rear_right_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_41_6_link,-5.55111512312578E-17,-2.77555756156289E-17,0,0,0,0,0.006333450789637,4.41596689582045E-07,1.34995875968654E-21,9.36889932963105E-24,3.79745792533147E-07,2.78042157244512E-23,3.79745792533147E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_6_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_6_link.STL,,omni_wheel127-3/omni_wheel127_1-1/wheel127_roller-6,Coordinate System41_6,Axis41_6,roller_wheel_41_6_link_joint,continuous,0.048,0.0478335049313906,0.0261190697762436,-1.5707963267949,-1.07099749554202,-1.5707963267949,rear_right_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_41_7_link,-5.55111512312578E-17,-5.55111512312578E-17,0,0,0,0,0.00633345078963702,4.41596689582046E-07,1.48230765769503E-21,5.81002955483588E-23,3.79745792533149E-07,3.76242902773233E-23,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_7_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_7_link.STL,,omni_wheel127-3/omni_wheel127_1-1/wheel127_roller-7,Coordinate System41_7,Axis41_7,roller_wheel_41_7_link_joint,continuous,0.048,0.0261190697762185,0.0478335049314161,-1.5707963267949,-0.49979883125296,-1.5707963267949,rear_right_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_41_8_link,-9.0205620750794E-17,0,6.93889390390723E-18,0,0,0,0.00633345078963701,4.41596689582045E-07,1.30198228415847E-21,1.93782927532808E-23,3.79745792533148E-07,-9.98364490064495E-24,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_8_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_8_link.STL,,omni_wheel127-3/omni_wheel127_1-1/wheel127_roller-8,Coordinate System41_8,Axis41_8,roller_wheel_41_8_link_joint,continuous,0.048,-0.00388798548438274,0.0543611402462598,-1.5707963267949,0.0713998330360986,-1.5707963267949,rear_right_wheel_link,-1,0,0,,,,,,,,,,,,
roller_wheel_41_9_link,-5.55111512312578E-17,0,0,0,0,0,0.00633345078963701,4.41596689582045E-07,9.52912065661088E-22,-3.42815461679183E-23,3.79745792533147E-07,7.03362552813266E-24,3.79745792533148E-07,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_9_link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://x_omni4wd_description/meshes/roller_wheel_41_9_link.STL,,omni_wheel127-3/omni_wheel127_1-1/wheel127_roller-9,Coordinate System41_9,Axis41_9,roller_wheel_41_9_link_joint,continuous,0.048,-0.0326606328248931,0.0436294976303789,-1.5707963267949,0.642598497325158,-1.5707963267949,rear_right_wheel_link,-1,0,0,,,,,,,,,,,,
